"escuela","n_est","cuant","recursos","eta","a1","a2","a3","a4","a5","a6","a7","a8","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10"
"E082",47,1.5089163463927,1.15655108036238,1.81917476957992,1,0.638297872340426,0.914893617021277,0.74468085106383,0.191489361702128,0.276595744680851,0.297872340425532,0.297872340425532,0.617021276595745,0.872340425531915,0.765957446808511,0.574468085106383,0.595744680851064,0.723404255319149,0.0425531914893617,0.978723404255319,0.127659574468085,0.234042553191489
"E083",196,-1.15549616025736,-0.173573480005486,-0.231242440376253,0.959183673469388,0.418367346938776,0.448979591836735,0.346938775510204,0.0459183673469388,0.086734693877551,0.193877551020408,0.076530612244898,0.811224489795918,0.862244897959184,0.494897959183673,0.107142857142857,0.122448979591837,0.0306122448979592,0.0102040816326531,0.836734693877551,0.408163265306122,0.255102040816327
"E084",112,-1.55681181020668,-0.964569098629924,-2.52748966365545,0.758928571428571,0.116071428571429,0.285714285714286,0.133928571428571,0.0178571428571429,0.0267857142857143,0.0357142857142857,0.0446428571428571,0.946428571428571,0.258928571428571,0.241071428571429,0.0267857142857143,0.0178571428571429,0,0,0.758928571428571,0.410714285714286,0.232142857142857
"E085",173,-0.0552479252235566,1.85379901629885,0.45195127975223,0.919075144508671,0.271676300578035,0.595375722543353,0.630057803468208,0.283236994219653,0.352601156069364,0.780346820809249,0.208092485549133,0.953757225433526,0.890173410404624,0.0635838150289017,0.624277456647399,0.190751445086705,0.0173410404624277,0.0289017341040462,0.930635838150289,0.236994219653179,0.132947976878613
"E086",176,0.849193162702715,1.68436511079776,1.95378950911982,0.9375,0.409090909090909,0.857954545454545,0.653409090909091,0.4375,0.363636363636364,0.386363636363636,0.193181818181818,0.994318181818182,0.789772727272727,0.289772727272727,0.715909090909091,0.471590909090909,0.465909090909091,0.323863636363636,0.931818181818182,0.357954545454545,0.505681818181818
"E087",126,-0.0110967225036592,1.05731214066179,-0.548304187378149,0.76984126984127,0.293650793650794,0.277777777777778,0.166666666666667,0.0634920634920635,0.182539682539683,0.357142857142857,0.0317460317460317,0.69047619047619,0.833333333333333,0.507936507936508,0.0555555555555556,0.23015873015873,0.0952380952380952,0.0873015873015873,1,0.19047619047619,0.182539682539683
"E088",181,-0.760313831780719,0.814561626549095,0.0715041934238636,0.685082872928177,0.392265193370166,0.215469613259669,0.259668508287293,0.132596685082873,0.403314917127072,0.375690607734807,0.110497237569061,0.718232044198895,0.878453038674033,0.359116022099448,0.176795580110497,0.723756906077348,0.226519337016575,0.209944751381215,0.977900552486188,0.38121546961326,0.198895027624309
"E089",56,1.17579925167624,-1.19459693410643,-0.514146102664027,0.589285714285714,0.589285714285714,0.589285714285714,0.267857142857143,0.0892857142857143,0.178571428571429,0.196428571428571,0.125,0.964285714285714,0.732142857142857,0.196428571428571,0.0178571428571429,0.517857142857143,0.0892857142857143,0.214285714285714,0.857142857142857,0.214285714285714,0.107142857142857
"E090",97,2.41444970903476,-2.02885658613829,1.26273232108067,0.979381443298969,0.690721649484536,0.474226804123711,0.752577319587629,0.164948453608247,0.443298969072165,0.494845360824742,0.319587628865979,0.969072164948454,0.969072164948454,0.742268041237113,0.56701030927835,0.309278350515464,0.164948453608247,0.0412371134020619,0.969072164948454,0.649484536082474,0.164948453608247
"E091",132,-1.95851276822613,2.12408653976063,0.859628064994949,0.977272727272727,0.909090909090909,0.810606060606061,0.477272727272727,0.0909090909090909,0.356060606060606,0.166666666666667,0.0681818181818182,0.939393939393939,0.416666666666667,0.704545454545455,0.537878787878788,0.0303030303030303,0.439393939393939,0.053030303030303,0.977272727272727,0.121212121212121,0.0606060606060606
"E092",34,1.4735898934298,0.299219062813124,0.936037848847559,0.823529411764706,0.235294117647059,0.411764705882353,0.176470588235294,0.0882352941176471,0.352941176470588,0.0882352941176471,0.529411764705882,0.470588235294118,0.735294117647059,0.588235294117647,0.382352941176471,0.235294117647059,0.176470588235294,0.117647058823529,0.970588235294118,0.264705882352941,0.676470588235294
"E093",162,-0.47488396149873,-0.824643051149339,-0.00469302767588592,0.388888888888889,0.407407407407407,0.617283950617284,0.481481481481481,0.0740740740740741,0.302469135802469,0.37037037037037,0.0308641975308642,0.975308641975309,0.833333333333333,0.277777777777778,0.259259259259259,0.0246913580246914,0.00617283950617284,0.12962962962963,0.722222222222222,0.37037037037037,0.197530864197531
"E094",145,0.981170983785874,1.52434567788945,0.74897244678458,0.855172413793103,0.703448275862069,0.620689655172414,0.882758620689655,0.282758620689655,0.227586206896552,0.331034482758621,0.124137931034483,0.986206896551724,0.737931034482759,0.496551724137931,0.386206896551724,0.23448275862069,0.0758620689655172,0.193103448275862,0.848275862068966,0.351724137931034,0.289655172413793
"E095",125,-1.82435521953656,-0.614820405730783,0.973176168701226,0.976,0.368,0.576,0.672,0.568,0.424,0.432,0.032,0.984,0.992,0.184,0.472,0.36,0.08,0.488,0.992,0.28,0.528
"E096",48,-0.260610817352268,-0.45976066348376,0.643591455503455,0.916666666666667,0.333333333333333,0.9375,0.5625,0.1875,0.229166666666667,0.354166666666667,0.229166666666667,0.9375,0.875,0.479166666666667,0.770833333333333,0.291666666666667,0.0625,0.0208333333333333,1,0.458333333333333,0.229166666666667
"E097",165,-0.95884531257366,0.443640987583446,-1.39793708700685,0.896969696969697,0.375757575757576,0.387878787878788,0.266666666666667,0.0606060606060606,0.0666666666666667,0.145454545454545,0.0424242424242424,0.496969696969697,0.290909090909091,0.0545454545454545,0.0242424242424242,0.0363636363636364,0.0363636363636364,0.0848484848484849,0.848484848484849,0.551515151515152,0.309090909090909
"E098",57,-0.490295710066525,-1.39598147444982,-1.80447917479316,0.701754385964912,0.0526315789473684,0.473684210526316,0.140350877192982,0,0.0350877192982456,0.087719298245614,0.0350877192982456,0.666666666666667,0.491228070175439,0.192982456140351,0,0.087719298245614,0.157894736842105,0.0175438596491228,0.982456140350877,0.315789473684211,0.157894736842105
"E099",102,-1.07729671360066,-0.502477861628173,-0.592451846387962,1,0.637254901960784,0.676470588235294,0.343137254901961,0.0490196078431373,0.323529411764706,0.0784313725490196,0.0686274509803922,0.950980392156863,0.950980392156863,0.107843137254902,0.205882352941176,0.509803921568627,0.127450980392157,0.245098039215686,0.990196078431373,0.715686274509804,0.147058823529412
"E100",55,0.369425910544446,-1.06059878223795,-0.461503191132678,0.890909090909091,0.327272727272727,0.581818181818182,0.6,0.0545454545454545,0.181818181818182,0.454545454545455,0,0.836363636363636,0.672727272727273,0.109090909090909,0.0545454545454545,0.145454545454545,0,0.0363636363636364,0.909090909090909,0.0909090909090909,0.145454545454545
"E101",31,1.21626648113935,1.17460715763047,1.04847351878017,0.967741935483871,0.612903225806452,0.645161290322581,0.548387096774194,0.129032258064516,0.387096774193548,0.612903225806452,0.193548387096774,0.935483870967742,0.935483870967742,0.193548387096774,0.483870967741935,0.483870967741935,0.129032258064516,0.129032258064516,1,0.258064516129032,0.0645161290322581
"E102",97,-0.493843235614103,0.330371459656535,-0.462533363433996,0.824742268041237,0.298969072164948,0.329896907216495,0.412371134020619,0.103092783505155,0.0103092783505155,0.257731958762887,0.0721649484536082,0.731958762886598,0.701030927835051,0.195876288659794,0.22680412371134,0.22680412371134,0.0412371134020619,0.164948453608247,0.979381443298969,0.402061855670103,0.257731958762887
"E103",107,-0.227784720977188,-0.288433220566114,-0.659318738168585,0.934579439252336,0.158878504672897,0.644859813084112,0.663551401869159,0.0654205607476635,0.11214953271028,0.0560747663551402,0.0280373831775701,0.990654205607477,0.953271028037383,0.177570093457944,0.710280373831776,0.14018691588785,0.0654205607476635,0.308411214953271,0.94392523364486,0.551401869158878,0.560747663551402
"E104",195,-1.11164888704727,1.32156210264278,0.790385404619344,0.969230769230769,0.897435897435897,0.815384615384615,0.358974358974359,0.251282051282051,0.323076923076923,0.256410256410256,0.117948717948718,0.994871794871795,0.558974358974359,0.0923076923076923,0.261538461538462,0.0923076923076923,0.174358974358974,0.112820512820513,0.974358974358974,0.343589743589744,0.502564102564103
"E105",133,0.995833089409624,-0.0454740273538609,1.17894442576027,0.834586466165414,0.473684210526316,0.864661654135338,0.849624060150376,0.0300751879699248,0.503759398496241,0.473684210526316,0.323308270676692,0.977443609022556,0.609022556390977,0.210526315789474,0.684210526315789,0.511278195488722,0.270676691729323,0.075187969924812,0.984962406015038,0.0902255639097744,0.24812030075188
"E106",52,0.561828890946087,-0.214793901616877,0.768242202291203,0.942307692307692,0.538461538461538,0.826923076923077,0.346153846153846,0.230769230769231,0.288461538461538,0.0384615384615385,0.230769230769231,1,0.961538461538462,0.423076923076923,0.769230769230769,0.230769230769231,0.115384615384615,0.134615384615385,0.923076923076923,0.576923076923077,0.5
"E107",52,-1.56427855651588,0.13480451241815,-0.608397226710985,0.980769230769231,0.557692307692308,0.461538461538462,0.403846153846154,0.0576923076923077,0.115384615384615,0.115384615384615,0.0384615384615385,0.788461538461538,0.826923076923077,0.326923076923077,0.134615384615385,0.173076923076923,0.0576923076923077,0.0384615384615385,1,0.365384615384615,0.288461538461538
"E108",52,1.48107701910531,-0.644997500085118,1.12408447806902,0.961538461538462,0.923076923076923,0.442307692307692,0.480769230769231,0.326923076923077,0.442307692307692,0.519230769230769,0.384615384615385,0.942307692307692,0.788461538461538,0.307692307692308,0.326923076923077,0.230769230769231,0.0384615384615385,0.115384615384615,0.961538461538462,0.0769230769230769,0.211538461538462
"E109",110,-1.16920515011223,0.0570719155291017,-1.80144246837511,0.3,0.0272727272727273,0.181818181818182,0.109090909090909,0.0272727272727273,0.0454545454545455,0.227272727272727,0.0181818181818182,0.8,0.709090909090909,0.545454545454545,0.118181818181818,0.345454545454545,0.0545454545454545,0.0636363636363636,0.945454545454545,0.172727272727273,0.327272727272727
"E110",124,-1.05201353746636,0.931184671545328,-1.32099960997836,0.524193548387097,0.467741935483871,0.467741935483871,0.0967741935483871,0.0161290322580645,0.266129032258065,0.0725806451612903,0.00806451612903226,0.830645161290323,0.153225806451613,0.0645161290322581,0.0806451612903226,0,0.0806451612903226,0.145161290322581,0.967741935483871,0.0887096774193548,0.145161290322581
"E111",147,-1.47184552482902,0.203663452276264,0.490085684489958,0.925170068027211,0.346938775510204,0.653061224489796,0.714285714285714,0.142857142857143,0.530612244897959,0.585034013605442,0.346938775510204,0.925170068027211,0.965986394557823,0.142857142857143,0.231292517006803,0.789115646258503,0.0816326530612245,0.0136054421768707,0.925170068027211,0.251700680272109,0.374149659863946
"E112",55,-1.19343692076419,1.62579612344971,-0.37664595620295,0.709090909090909,0.381818181818182,0.709090909090909,0.218181818181818,0.109090909090909,0.2,0.2,0.0363636363636364,0.818181818181818,0.490909090909091,0.109090909090909,0.181818181818182,0.327272727272727,0,0.0909090909090909,1,0.0545454545454545,0.0181818181818182
"E113",185,-0.347979424691937,-0.593355958720706,-0.0685051094815828,0.978378378378378,0.454054054054054,0.654054054054054,0.513513513513513,0.0378378378378378,0.32972972972973,0.264864864864865,0.0378378378378378,0.875675675675676,0.864864864864865,0.243243243243243,0.859459459459459,0.464864864864865,0.108108108108108,0.443243243243243,0.864864864864865,0.162162162162162,0.778378378378378
"E114",177,0.532822543149418,-0.308569082055948,1.7038317711009,0.988700564971751,0.757062146892655,0.519774011299435,0.451977401129944,0.327683615819209,0.694915254237288,0.209039548022599,0.254237288135593,1,0.949152542372881,0.440677966101695,0.265536723163842,0.819209039548023,0.163841807909605,0.112994350282486,0.971751412429379,0.31638418079096,0.180790960451977
"E115",182,-0.710988575850843,1.33644832852931,-0.23962573848091,0.961538461538462,0.285714285714286,0.269230769230769,0.56043956043956,0.021978021978022,0.175824175824176,0.357142857142857,0.032967032967033,0.489010989010989,0.862637362637363,0.0549450549450549,0.510989010989011,0.021978021978022,0.0659340659340659,0.192307692307692,0.934065934065934,0.0384615384615385,0.0604395604395604
"E116",140,-0.198989137632404,-1.20646409452483,-1.34535086018725,0.628571428571429,0.235714285714286,0.271428571428571,0.128571428571429,0.05,0.0928571428571429,0.171428571428571,0.0285714285714286,0.792857142857143,0.585714285714286,0.107142857142857,0.0357142857142857,0.207142857142857,0.00714285714285714,0.271428571428571,0.9,0.657142857142857,0.292857142857143
"E117",200,-0.281373323518464,-1.40888180770124,-3.10181991425201,0.55,0.14,0.065,0.08,0.01,0.065,0.115,0.035,0.905,0.2,0.015,0.01,0.04,0.075,0.01,0.845,0.115,0.05
"E118",193,1.17092627520498,0.644424623754144,0.500360182796291,0.922279792746114,0.658031088082902,0.440414507772021,0.77720207253886,0.336787564766839,0.305699481865285,0.538860103626943,0.476683937823834,0.813471502590674,0.89119170984456,0.440414507772021,0.113989637305699,0.176165803108808,0.305699481865285,0.326424870466321,0.974093264248705,0.0932642487046632,0.0518134715025907
"E119",148,2.28873318592,-0.408867428984605,0.632644880551628,0.844594594594595,0.662162162162162,0.25,0.587837837837838,0.121621621621622,0.277027027027027,0.101351351351351,0.135135135135135,0.959459459459459,0.804054054054054,0.412162162162162,0.385135135135135,0.162162162162162,0.168918918918919,0.027027027027027,0.925675675675676,0.108108108108108,0.108108108108108
"E120",173,-1.06885661449908,-0.979236369824986,0.106743436333044,0.965317919075145,0.167630057803468,0.497109826589595,0.774566473988439,0.289017341040462,0.190751445086705,0.427745664739884,0.104046242774566,0.913294797687861,0.728323699421965,0.421965317919075,0.167630057803468,0.601156069364162,0.046242774566474,0.38728323699422,0.994219653179191,0.196531791907514,0.0289017341040462
"E121",159,1.90620418856242,-0.927231216419259,0.0248560851086476,0.880503144654088,0.132075471698113,0.811320754716981,0.213836477987421,0.106918238993711,0.283018867924528,0.364779874213836,0.276729559748428,0.666666666666667,0.937106918238994,0.20125786163522,0.660377358490566,0.377358490566038,0.0566037735849057,0.245283018867925,0.918238993710692,0.113207547169811,0.0125786163522013
"E122",37,2.13179771847887,0.79270411853512,0.830715759317164,0.972972972972973,0.405405405405405,0.567567567567568,0.594594594594595,0.135135135135135,0.162162162162162,0.351351351351351,0.0540540540540541,0.891891891891892,0.459459459459459,0.297297297297297,0.756756756756757,0.405405405405405,0.432432432432432,0.0810810810810811,1,0.486486486486487,0.0810810810810811
"E123",176,0.231456363015352,-0.68909903597529,-0.231205243062777,0.801136363636364,0.176136363636364,0.835227272727273,0.113636363636364,0.0852272727272727,0.0511363636363636,0.147727272727273,0.0340909090909091,0.585227272727273,0.920454545454545,0.0511363636363636,0.505681818181818,0.232954545454545,0.0284090909090909,0.210227272727273,0.948863636363636,0.181818181818182,0.306818181818182
"E124",65,0.896945737827196,-0.0416516404215562,0.642777612235856,0.861538461538462,0.630769230769231,0.476923076923077,0.723076923076923,0.138461538461538,0.476923076923077,0.646153846153846,0.276923076923077,0.846153846153846,0.969230769230769,0.815384615384615,0.169230769230769,0.261538461538462,0.0307692307692308,0.0615384615384615,0.953846153846154,0.0153846153846154,0.0923076923076923
"E125",138,-1.73879271235152,-0.785618777019648,-0.382501213378362,0.768115942028985,0.27536231884058,0.311594202898551,0.58695652173913,0.449275362318841,0.449275362318841,0.514492753623188,0.0289855072463768,0.942028985507246,0.753623188405797,0.608695652173913,0.398550724637681,0.231884057971014,0,0.0652173913043478,0.992753623188406,0.217391304347826,0.181159420289855
"E126",147,0.468847940135532,0.4344554586641,-0.277318450244872,0.931972789115646,0.0952380952380952,0.551020408163265,0.442176870748299,0.0748299319727891,0.0884353741496599,0.217687074829932,0.115646258503401,0.782312925170068,0.918367346938776,0.63265306122449,0.0816326530612245,0.238095238095238,0.17687074829932,0.27891156462585,0.965986394557823,0.170068027210884,0.149659863945578
"E127",161,-0.544147673197739,-0.665566901846607,-0.171484187517047,0.863354037267081,0.285714285714286,0.236024844720497,0.503105590062112,0.291925465838509,0.111801242236025,0.254658385093168,0.149068322981366,1,0.590062111801242,0.285714285714286,0.0434782608695652,0.142857142857143,0.0434782608695652,0.130434782608696,0.857142857142857,0.254658385093168,0.062111801242236
"E128",133,-0.165414153808447,0.449936130069846,0.373839704691742,0.947368421052632,0.406015037593985,0.488721804511278,0.541353383458647,0.233082706766917,0.533834586466165,0.353383458646617,0.571428571428571,0.827067669172932,0.736842105263158,0.150375939849624,0.0902255639097744,0.601503759398496,0.135338345864662,0.300751879699248,0.969924812030075,0.451127819548872,0.330827067669173
"E129",114,0.552166562572813,-0.548040463452155,0.118846072903155,0.973684210526316,0.745614035087719,0.780701754385965,0.342105263157895,0.0175438596491228,0.105263157894737,0.140350877192982,0.0526315789473684,0.912280701754386,0.763157894736842,0.210526315789474,0.570175438596491,0.429824561403509,0.131578947368421,0.0350877192982456,0.964912280701754,0.368421052631579,0.0964912280701754
"E130",98,1.0333302116035,1.85693691208123,2.19195731631085,0.908163265306122,0.73469387755102,0.918367346938776,0.642857142857143,0.612244897959184,0.510204081632653,0.479591836734694,0.0714285714285714,0.989795918367347,0.959183673469388,0.704081632653061,0.479591836734694,0.877551020408163,0.408163265306122,0.377551020408163,0.979591836734694,0.0408163265306122,0.224489795918367
"E131",168,-0.0461788047835456,0.40207812111575,-1.4373575878129,0.678571428571429,0.0535714285714286,0.244047619047619,0.202380952380952,0.0357142857142857,0.125,0.113095238095238,0,0.56547619047619,0.547619047619048,0.178571428571429,0.0952380952380952,0.297619047619048,0.0595238095238095,0.0357142857142857,0.994047619047619,0.351190476190476,0.345238095238095
"E132",139,2.63870731259579,-1.86460318556058,1.02957287565413,0.964028776978417,0.553956834532374,0.474820143884892,0.366906474820144,0.165467625899281,0.20863309352518,0.647482014388489,0.151079136690647,0.985611510791367,0.640287769784173,0.0863309352517986,0.402877697841727,0.525179856115108,0.0575539568345324,0.0935251798561151,0.964028776978417,0.330935251798561,0.179856115107914
"E133",63,0.589005749225018,1.37493052047263,1.71239399052006,0.984126984126984,0.317460317460317,0.682539682539683,0.920634920634921,0.746031746031746,0.0793650793650794,0.793650793650794,0.412698412698413,0.984126984126984,0.984126984126984,0.26984126984127,0.507936507936508,0.571428571428571,0.0317460317460317,0.142857142857143,0.746031746031746,0.650793650793651,0.920634920634921
"E134",82,-0.202377334229212,-0.0746035055403732,-1.18075079645091,0.75609756097561,0.292682926829268,0.524390243902439,0.329268292682927,0.0609756097560976,0.109756097560976,0.0975609756097561,0.0609756097560976,0.939024390243902,0.74390243902439,0.0975609756097561,0.0609756097560976,0.268292682926829,0.024390243902439,0,0.902439024390244,0.329268292682927,0.0731707317073171
"E135",40,0.441560138002382,0.22779389971164,0.370674448186037,0.75,0.175,0.7,0.4,0.15,0.6,0.05,0.2,0.425,0.95,0.175,0.85,0.25,0.225,0.175,0.925,0.1,0.05
"E136",130,-0.100257702082834,1.38865619323333,-0.467091029790131,0.753846153846154,0.653846153846154,0.630769230769231,0.338461538461538,0.0769230769230769,0.0846153846153846,0.346153846153846,0.0615384615384615,0.915384615384615,0.692307692307692,0.0384615384615385,0.2,0.115384615384615,0.0384615384615385,0.184615384615385,0.953846153846154,0.369230769230769,0.638461538461538
"E137",193,-1.09340399199111,0.405822127350406,-0.625510992738113,0.854922279792746,0.243523316062176,0.414507772020725,0.44559585492228,0.145077720207254,0.0466321243523316,0.16580310880829,0.139896373056995,0.83419689119171,0.989637305699482,0.33160621761658,0.378238341968912,0.134715025906736,0.0362694300518135,0.0310880829015544,0.948186528497409,0.606217616580311,0.704663212435233
"E138",197,0.50324733858265,2.56136759868205,1.00011207581365,0.964467005076142,0.583756345177665,0.695431472081218,0.807106598984772,0.116751269035533,0.609137055837564,0.314720812182741,0.309644670050761,0.959390862944162,0.974619289340102,0.467005076142132,0.426395939086294,0.517766497461929,0.213197969543147,0.147208121827411,0.969543147208122,0.116751269035533,0.269035532994924
"E139",112,0.949240091117635,-0.526334569793747,0.0778760493588725,0.928571428571429,0.357142857142857,0.517857142857143,0.4375,0.0535714285714286,0.473214285714286,0.1875,0.142857142857143,0.839285714285714,0.946428571428571,0.348214285714286,0.276785714285714,0.133928571428571,0.0178571428571429,0.116071428571429,0.928571428571429,0.125,0.241071428571429
"E140",160,0.382802056022312,0.352407393770692,1.95511904355626,0.975,0.225,0.79375,0.575,0.65625,0.48125,0.34375,0.3375,0.975,0.975,0.80625,0.625,0.1125,0.2,0.2,0.99375,0.44375,0.1625
"E141",189,0.371578210898053,0.475161141291331,0.212091573516173,0.915343915343915,0.582010582010582,0.798941798941799,0.560846560846561,0.158730158730159,0.301587301587302,0.137566137566138,0.0846560846560847,0.830687830687831,0.825396825396825,0.365079365079365,0.148148148148148,0.328042328042328,0.0423280423280423,0.132275132275132,0.91005291005291,0.264550264550265,0.349206349206349
"E142",68,0.157216401651425,0.791905108509305,-0.87213210461672,0.5,0.338235294117647,0.205882352941176,0.176470588235294,0.191176470588235,0.161764705882353,0.176470588235294,0.147058823529412,0.970588235294118,0.779411764705882,0,0.279411764705882,0.411764705882353,0.0441176470588235,0.0294117647058824,0.882352941176471,0.0882352941176471,0.367647058823529
"E143",110,0.847939889975375,0.831271029700769,-0.0653607028718268,0.972727272727273,0.145454545454545,0.581818181818182,0.509090909090909,0.236363636363636,0.209090909090909,0.0727272727272727,0.0818181818181818,0.9,0.736363636363636,0.354545454545455,0.654545454545455,0.281818181818182,0.0272727272727273,0.254545454545455,0.863636363636364,0.454545454545455,0.827272727272727
"E144",144,-1.28339265650518,0.548697929846243,-0.62579903714793,0.881944444444444,0.722222222222222,0.395833333333333,0.333333333333333,0.0416666666666667,0.118055555555556,0.284722222222222,0.0486111111111111,0.986111111111111,0.645833333333333,0.0555555555555556,0.861111111111111,0.368055555555556,0.0625,0.0277777777777778,0.993055555555556,0.236111111111111,0.381944444444444
"E145",75,1.1582786080896,-1.24227498092802,-0.298222742284839,0.92,0.213333333333333,0.453333333333333,0.506666666666667,0.24,0.12,0.56,0.16,0.88,0.346666666666667,0.613333333333333,0.4,0.466666666666667,0,0.226666666666667,1,0.24,0.0666666666666667
"E146",47,-0.909106213165988,-0.413370331843489,0.0522329070152992,0.893617021276596,0.25531914893617,0.468085106382979,0.361702127659574,0.0212765957446809,0.212765957446809,0.680851063829787,0.382978723404255,0.978723404255319,0.723404255319149,0.0638297872340425,0.0638297872340425,0.0638297872340425,0.0638297872340425,0,0.957446808510638,0.276595744680851,0.0851063829787234
"E147",50,0.334990705168581,0.0710386853613732,-0.438807806743028,0.68,0.32,0.78,0.38,0.06,0.04,0.18,0.14,0.94,0.42,0.12,0.18,0.34,0.06,0.04,0.84,0.08,0.2
"E148",172,0.775854081916407,-0.494271818071687,0.63658653014159,0.668604651162791,0.488372093023256,0.779069767441861,0.680232558139535,0.319767441860465,0.732558139534884,0.546511627906977,0.0755813953488372,0.953488372093023,0.674418604651163,0.25,0.802325581395349,0.906976744186046,0.215116279069767,0.0697674418604651,0.75,0.0697674418604651,0.284883720930233
"E149",55,0.237140152276008,0.322143267993693,-0.0905583018940254,0.890909090909091,0.363636363636364,0.727272727272727,0.618181818181818,0.163636363636364,0.290909090909091,0.272727272727273,0.0181818181818182,0.781818181818182,0.854545454545454,0.363636363636364,0.436363636363636,0.109090909090909,0.0545454545454545,0.0363636363636364,0.963636363636364,0.418181818181818,0.709090909090909
"E150",57,-1.5598701345872,-0.796429134375704,-1.85714370202849,0.859649122807018,0.12280701754386,0.105263157894737,0.280701754385965,0.0526315789473684,0.087719298245614,0.157894736842105,0.0175438596491228,0.508771929824561,0.666666666666667,0.0175438596491228,0.0350877192982456,0.140350877192982,0,0.0526315789473684,1,0.192982456140351,0.12280701754386
"E151",149,0.0243267511888821,0.907116281386659,0.22350269540559,0.966442953020134,0.738255033557047,0.724832214765101,0.711409395973154,0.154362416107383,0.161073825503356,0.0536912751677852,0.100671140939597,0.644295302013423,0.785234899328859,0.503355704697987,0.0536912751677852,0.664429530201342,0.322147651006711,0.0939597315436242,0.959731543624161,0.436241610738255,0.134228187919463
"E152",143,0.334635189158287,0.207539150347981,-0.349789180971552,0.846153846153846,0.538461538461538,0.601398601398601,0.223776223776224,0.111888111888112,0.13986013986014,0.0769230769230769,0.013986013986014,0.72027972027972,0.748251748251748,0.027972027972028,0.160839160839161,0.58041958041958,0.0559440559440559,0.356643356643357,0.965034965034965,0.0699300699300699,0.048951048951049
"E153",193,0.989410999147139,0.547842405004734,0.571989680003585,0.963730569948187,0.689119170984456,0.398963730569948,0.518134715025907,0.119170984455959,0.269430051813472,0.227979274611399,0.129533678756477,0.896373056994819,0.953367875647668,0.658031088082902,0.160621761658031,0.621761658031088,0.0984455958549223,0.129533678756477,0.854922279792746,0.476683937823834,0.207253886010363
"E154",95,0.500375113541597,-0.22169528429994,1.54391408948724,0.905263157894737,0.494736842105263,0.494736842105263,0.8,0.136842105263158,0.252631578947368,0.515789473684211,0.736842105263158,0.968421052631579,0.968421052631579,0.568421052631579,0.726315789473684,0.863157894736842,0.0105263157894737,0.115789473684211,0.905263157894737,0.505263157894737,0.526315789473684
"E155",175,0.576907865455451,-0.681797182178005,-0.0549897900144761,0.942857142857143,0.28,0.428571428571429,0.588571428571429,0.257142857142857,0.0914285714285714,0.125714285714286,0.0571428571428571,0.971428571428571,0.702857142857143,0.0971428571428571,0.165714285714286,0.474285714285714,0.102857142857143,0.04,0.977142857142857,0.302857142857143,0.148571428571429
"E156",128,1.14269094011911,1.45985706973908,0.759118365163765,0.8125,0.1171875,0.625,0.4453125,0.390625,0.078125,0.5703125,0.078125,0.9609375,0.78125,0.0859375,0.46875,0.328125,0.6875,0.078125,0.984375,0.34375,0.046875
"E157",131,-0.707447814422978,-0.862507887588664,-1.81339016192333,0.725190839694656,0.229007633587786,0.396946564885496,0.175572519083969,0.0229007633587786,0.0381679389312977,0.290076335877863,0.0534351145038168,0.847328244274809,0.366412213740458,0.16030534351145,0.251908396946565,0.083969465648855,0.0687022900763359,0.0152671755725191,0.580152671755725,0.282442748091603,0.0763358778625954
"E158",84,-0.618559640981128,-0.800383855157766,-0.295291454640507,0.904761904761905,0.107142857142857,0.202380952380952,0.619047619047619,0.0833333333333333,0.380952380952381,0.333333333333333,0.0476190476190476,0.869047619047619,0.547619047619048,0.0238095238095238,0.0595238095238095,0.25,0.19047619047619,0.238095238095238,0.94047619047619,0.654761904761905,0.166666666666667
"E159",141,-0.0083141961424557,-0.68514196580317,-0.36418557379975,0.843971631205674,0.588652482269504,0.780141843971631,0.666666666666667,0.0709219858156028,0.48936170212766,0.595744680851064,0.0851063829787234,0.808510638297872,0.702127659574468,0.25531914893617,0.0425531914893617,0.347517730496454,0.00709219858156028,0.0567375886524823,0.943262411347518,0.361702127659574,0.226950354609929
"E160",112,0.338919733952689,1.82132263410678,1.96089777089904,0.964285714285714,0.714285714285714,0.910714285714286,0.696428571428571,0.616071428571429,0.642857142857143,0.517857142857143,0.0535714285714286,0.973214285714286,0.982142857142857,0.669642857142857,0.6875,0.330357142857143,0.142857142857143,0.160714285714286,0.973214285714286,0.714285714285714,0.678571428571429
"E161",55,1.40540629884683,-0.104744220596189,-1.15555067132705,0.945454545454545,0.0363636363636364,0.272727272727273,0.145454545454545,0.0727272727272727,0.0181818181818182,0.0181818181818182,0.0545454545454545,0.8,0.909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.163636363636364,0,0.981818181818182,0.218181818181818,0.236363636363636
"E162",37,-0.865269852362635,1.11147452679476,-0.736682981746093,0.810810810810811,0.27027027027027,0.297297297297297,0.324324324324324,0.216216216216216,0.027027027027027,0.108108108108108,0.162162162162162,0.756756756756757,0.702702702702703,0.324324324324324,0.432432432432432,0.324324324324324,0.0810810810810811,0.0540540540540541,0.972972972972973,0.216216216216216,0.0810810810810811
"E163",149,-0.873953956620092,-1.02752209427414,-1.11746694323779,0.677852348993289,0.389261744966443,0.302013422818792,0.389261744966443,0.0604026845637584,0.302013422818792,0.25503355704698,0.0671140939597315,0.87248322147651,0.416107382550336,0.0268456375838926,0.295302013422819,0.208053691275168,0,0.0134228187919463,1,0.12751677852349,0.0402684563758389
